entity_id	fusion_partner	target_accession	topology	method	resolution	entity_length	target_modelled	fusion_modelled	target_disorder	fusion_disorder	align_coverage_of_modelled	e9_excluded	e9_sole_reason	exclusions
240L_1	T4L	None	None	X-RAY DIFFRACTION	1.75	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
239L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
238L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
237L_1	T4L	None	None	X-RAY DIFFRACTION	1.7	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
236L_1	T4L	None	None	X-RAY DIFFRACTION	1.9	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2A4T_1	T4L	None	None	X-RAY DIFFRACTION	1.7	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2LC9_1	T4L	None	None	SOLUTION NMR	None	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E2_method=SOLUTION NMR;E3_no_resolution;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2L78_1	T4L	None	None	X-RAY DIFFRACTION	2.0	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2IGC_1	T4L	None	None	X-RAY DIFFRACTION	1.4	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2HUM_1	T4L	None	None	X-RAY DIFFRACTION	2.35	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2HUL_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2HUK_1	T4L	None	None	X-RAY DIFFRACTION	2.0	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2F47_1	T4L	None	None	X-RAY DIFFRACTION	1.7	175	0	164	1.0	0.0	0.9371	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2F32_1	T4L	None	None	X-RAY DIFFRACTION	1.8	175	0	164	1.0	0.0	0.9371	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2F2Q_1	T4L	None	None	X-RAY DIFFRACTION	1.45	175	0	164	1.0	0.0	0.9371	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2CUU_1	T4L	None	None	X-RAY DIFFRACTION	1.75	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2B7X_1	T4L	None	None	X-RAY DIFFRACTION	3.0	170	0	155	1.0	0.0549	0.9873	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2B75_1	T4L	None	None	X-RAY DIFFRACTION	2.1	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2B74_1	T4L	None	None	X-RAY DIFFRACTION	2.1	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2B73_1	T4L	None	None	X-RAY DIFFRACTION	2.15	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2B72_1	T4L	None	None	X-RAY DIFFRACTION	2.1	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2B70_1	T4L	None	None	X-RAY DIFFRACTION	2.4	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2B6Z_1	T4L	None	None	X-RAY DIFFRACTION	2.4	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2B6Y_1	T4L	None	None	X-RAY DIFFRACTION	2.4	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2B6X_1	T4L	None	None	X-RAY DIFFRACTION	2.107	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2B6W_1	T4L	None	None	X-RAY DIFFRACTION	2.2	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2B6T_1	T4L	None	None	X-RAY DIFFRACTION	2.1	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
29AJ_1	T4L	Q5VT66	INTERNAL_INSERTION	X-RAY DIFFRACTION	1.63	455	282	161	0.0035	0.0	0.9977	False	False	
262L_1	T4L	None	None	X-RAY DIFFRACTION	2.5	173	0	173	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
261L_1	T4L	None	None	X-RAY DIFFRACTION	2.5	173	0	173	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2LZM_1	T4L	None	None	X-RAY DIFFRACTION	1.7	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2QAR_3	T4L	None	None	X-RAY DIFFRACTION	2.4	163	0	161	1.0	0.0	0.9877	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2QB0_2	T4L	None	None	X-RAY DIFFRACTION	2.56	241	0	161	1.0	0.0	0.668	True	False	E1_not_chimeric_single_uniprot;E6_align_coverage=0.67<0.8;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2RB2_1	T4L	None	None	X-RAY DIFFRACTION	1.463	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2RB1_1	T4L	None	None	X-RAY DIFFRACTION	1.7	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2RB0_1	T4L	None	None	X-RAY DIFFRACTION	1.84	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2RAZ_1	T4L	None	None	X-RAY DIFFRACTION	1.641	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2RAY_1	T4L	None	None	X-RAY DIFFRACTION	1.798	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2Q9E_1	T4L	None	None	X-RAY DIFFRACTION	2.1	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2Q9D_1	T4L	None	None	X-RAY DIFFRACTION	1.4	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2OU9_1	T4L	None	None	X-RAY DIFFRACTION	1.55	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2OU8_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2OU0_1	T4L	None	None	X-RAY DIFFRACTION	1.94	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2OTZ_1	T4L	None	None	X-RAY DIFFRACTION	2.07	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2OTY_1	T4L	None	None	X-RAY DIFFRACTION	1.83	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2OEA_1	T4L	None	None	X-RAY DIFFRACTION	2.01	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2OE9_1	T4L	None	None	X-RAY DIFFRACTION	2.01	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2OE7_1	T4L	None	None	X-RAY DIFFRACTION	2.1	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2OE4_1	T4L	None	None	X-RAY DIFFRACTION	2.1	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2O7A_1	T4L	None	None	X-RAY DIFFRACTION	0.84	124	0	115	1.0	0.0171	0.9914	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2O79_1	T4L	None	None	X-RAY DIFFRACTION	1.8	170	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2O4W_1	T4L	None	None	X-RAY DIFFRACTION	1.9	171	0	162	1.0	0.0061	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2NTH_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2NTG_1	T4L	None	None	X-RAY DIFFRACTION	1.4	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2LCB_1	T4L	None	None	SOLUTION NMR	None	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E2_method=SOLUTION NMR;E3_no_resolution;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2RH1_1	T4L	P07550	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.4	500	281	161	0.1536	0.0	1.0	False	False	
3DMV_1	T4L	None	None	X-RAY DIFFRACTION	1.65	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3DKE_1	T4L	None	None	X-RAY DIFFRACTION	1.25	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3D4S_1	T4L	P07550	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.8	490	278	161	0.1175	0.0	1.0	False	False	
3CDV_1	T4L	None	None	X-RAY DIFFRACTION	1.73	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3CDT_1	T4L	None	None	X-RAY DIFFRACTION	1.63	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3CDR_1	T4L	None	None	X-RAY DIFFRACTION	1.7	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3CDQ_1	T4L	None	None	X-RAY DIFFRACTION	1.68	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3CDO_1	T4L	None	None	X-RAY DIFFRACTION	1.87	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3C8S_1	T4L	None	None	X-RAY DIFFRACTION	1.68	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3C8R_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3C8Q_1	T4L	None	None	X-RAY DIFFRACTION	1.64	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3C83_1	T4L	None	None	X-RAY DIFFRACTION	1.84	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3C82_1	T4L	None	None	X-RAY DIFFRACTION	1.68	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3C81_1	T4L	None	None	X-RAY DIFFRACTION	1.85	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3C80_1	T4L	None	None	X-RAY DIFFRACTION	1.99	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3C7Z_1	T4L	None	None	X-RAY DIFFRACTION	1.67	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3C7Y_1	T4L	None	None	X-RAY DIFFRACTION	1.95	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3C7W_1	T4L	None	None	X-RAY DIFFRACTION	1.77	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2RBS_1	T4L	None	None	X-RAY DIFFRACTION	1.557	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2RBR_1	T4L	None	None	X-RAY DIFFRACTION	1.433	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2RBQ_1	T4L	None	None	X-RAY DIFFRACTION	1.633	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2RBP_1	T4L	None	None	X-RAY DIFFRACTION	1.467	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2RBO_1	T4L	None	None	X-RAY DIFFRACTION	1.29	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
2RBN_1	T4L	None	None	X-RAY DIFFRACTION	1.29	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3DMX_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3DMZ_1	T4L	None	None	X-RAY DIFFRACTION	2.0	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3DN1_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3DN3_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3DN6_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3FA0_1	T4L	None	None	X-RAY DIFFRACTION	1.09	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3FAD_1	T4L	None	None	X-RAY DIFFRACTION	1.2	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3G3V_1	T4L	None	None	X-RAY DIFFRACTION	2.1	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3G3W_1	T4L	None	None	X-RAY DIFFRACTION	2.3	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3G3X_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3GUN_1	T4L	None	None	X-RAY DIFFRACTION	1.5	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3GUM_1	T4L	None	None	X-RAY DIFFRACTION	2.24	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3GUL_1	T4L	None	None	X-RAY DIFFRACTION	2.07	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3GUK_1	T4L	None	None	X-RAY DIFFRACTION	1.85	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3GUJ_1	T4L	None	None	X-RAY DIFFRACTION	1.6	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3GUI_1	T4L	None	None	X-RAY DIFFRACTION	1.45	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3FI5_1	T4L	None	None	X-RAY DIFFRACTION	1.53	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3F9L_1	T4L	None	None	X-RAY DIFFRACTION	1.19	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3F8V_1	T4L	None	None	X-RAY DIFFRACTION	1.08	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3EML_1	T4L	P29274	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.6	488	288	160	0.0464	0.0	1.0	False	False	
3DNA_1	T4L	None	None	X-RAY DIFFRACTION	1.7	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3DN8_1	T4L	None	None	X-RAY DIFFRACTION	1.7	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3DN4_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3DN2_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3DN0_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3LZM_1	T4L	None	None	X-RAY DIFFRACTION	1.7	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3L64_1	T4L	None	None	X-RAY DIFFRACTION	1.9	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3L2X_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3K2R_1	T4L	None	None	X-RAY DIFFRACTION	1.5	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3JR6_1	T4L	None	None	X-RAY DIFFRACTION	3.0	170	0	164	1.0	0.0	0.9647	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3HWL_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3HUQ_1	T4L	None	None	X-RAY DIFFRACTION	1.45	162	0	162	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3HUK_1	T4L	None	None	X-RAY DIFFRACTION	1.29	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3HUA_1	T4L	None	None	X-RAY DIFFRACTION	1.4	164	0	163	1.0	0.0061	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3HU9_1	T4L	None	None	X-RAY DIFFRACTION	1.46	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3HU8_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3HTG_1	T4L	None	None	X-RAY DIFFRACTION	1.26	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3HTF_1	T4L	None	None	X-RAY DIFFRACTION	1.85	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3HTD_1	T4L	None	None	X-RAY DIFFRACTION	1.4	164	0	163	1.0	0.0061	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3HTB_1	T4L	None	None	X-RAY DIFFRACTION	1.81	164	0	163	1.0	0.0061	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3HT9_1	T4L	None	None	X-RAY DIFFRACTION	2.02	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3HT8_1	T4L	None	None	X-RAY DIFFRACTION	1.6	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3HT7_1	T4L	None	None	X-RAY DIFFRACTION	1.7	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3HT6_1	T4L	None	None	X-RAY DIFFRACTION	1.59	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3HH6_1	T4L	None	None	X-RAY DIFFRACTION	1.25	164	0	163	1.0	0.0061	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3HH5_1	T4L	None	None	X-RAY DIFFRACTION	1.25	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3HH4_1	T4L	None	None	X-RAY DIFFRACTION	1.25	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3HH3_1	T4L	None	None	X-RAY DIFFRACTION	1.25	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3GUP_1	T4L	None	None	X-RAY DIFFRACTION	1.5	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3GUO_1	T4L	None	None	X-RAY DIFFRACTION	2.16	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
3ODU_1	T4L	P61073	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.5	502	293	160	0.0786	0.0	0.9721	False	False	
3OE6_1	T4L	P61073	INTERNAL_INSERTION	X-RAY DIFFRACTION	3.2	508	270	148	0.1667	0.075	1.0	False	False	
3OE8_1	T4L	P61073	INTERNAL_INSERTION	X-RAY DIFFRACTION	3.1	502	271	160	0.1478	0.0	0.9954	False	False	
3PBL_1	T4L	P35462	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.89	481	272	160	0.0993	0.0	1.0	False	False	
3SN6_4	T4L	P07550	TERMINAL_N	X-RAY DIFFRACTION	3.2	514	284	159	0.1573	0.0063	1.0	False	False	
3V2Y_1	T4L	P21453	INTERNAL_INSERTION	X-RAY DIFFRACTION	2.8	520	291	160	0.0673	0.0	0.9912	False	False	
3V2W_1	T4L	P21453	INTERNAL_INSERTION	X-RAY DIFFRACTION	3.35	520	282	160	0.0962	0.0	1.0	False	False	
3UON_1	T4L	P08172	INTERNAL_INSERTION	X-RAY DIFFRACTION	3.0	467	278	160	0.0945	0.0	1.0	False	False	
3SBB_1	T4L	None	None	X-RAY DIFFRACTION	1.434	165	0	162	1.0	0.0	0.9939	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
